ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
56172	"ENSG00000076242.10"	"MLH1"	chr3	+	37083758	37083822	37081676	37081785	37089009	37089174	56172	58,49	1,0	90,67	0,3	162	99	0.69537437755	1.0	0.973,1.0	1.0,0.932	0.02
56173	"ENSG00000076242.10"	"MLH1"	chr3	+	37038109	37038200	37034822	37035154	37042445	37042544	56173	172,167	0,0	260,270	0,1	189	99	1	1.0	1.0,1.0	1.0,0.993	0.004
56174	"ENSG00000076242.10"	"MLH1"	chr3	+	37089009	37089174	37083758	37083822	37090007	37090100	56174	61,46	2,4	63,58	1,0	197	99	0.135320695943	1.0	0.939,0.852	0.969,1.0	-0.089
56177	"ENSG00000076242.10"	"MLH1"	chr3	+	37038646	37038791	37038109	37038200	37042445	37042544	56177	0,1	22,19	0,1	38,27	197	99	0.614936618409	1.0	0.0,0.026	0.0,0.018	0.004
56178	"ENSG00000076242.10"	"MLH1"	chr3	+	37050304	37050396	37048481	37048554	37053310	37053327	56178	95,70	1,0	177,176	0,0	190	99	0.250873737084	1.0	0.98,1.0	1.0,1.0	-0.01
5617	"ENSG00000138709.13"	"LARP1B"	chr4	+	129131010	129131148	129128410	129128538	129141509	129141595	5617	17,35	0,0	21,24	0,1	197	99	1	1.0	1.0,1.0	1.0,0.923	0.038
56181	"ENSG00000076242.10"	"MLH1"	chr3	+	37058996	37059090	37055922	37056035	37061800	37061954	56181	494,594	0,1	501,483	2,0	192	99	1	1.0	1.0,0.997	0.992,1.0	0.002
56182	"ENSG00000076242.10"	"MLH1"	chr3	+	37058996	37059090	37055922	37056035	37067127	37067498	56182	321,387	2,1	311,282	1,0	192	99	0.746586326452	1.0	0.988,0.995	0.994,1.0	-0.005
5618	"ENSG00000138709.13"	"LARP1B"	chr4	+	129003319	129003460	128998942	128999117	129012155	129012299	5618	105,94	3,2	175,157	6,5	197	99	0.906973306529	1.0	0.946,0.959	0.936,0.94	0.014
56190	"ENSG00000112249.9"	"ASCC3"	chr6	-	101075267	101075377	101073067	101073210	101075465	101075586	56190	0,0	47,28	0,3	41,46	197	99	0.317085061163	1.0	0.0,0.0	0.0,0.032	-0.016
56191	"ENSG00000112249.9"	"ASCC3"	chr6	-	101306832	101307078	101296023	101296583	101311939	101312090	56191	27,22	67,39	22,31	96,67	197	99	0.178013179766	1.0	0.168,0.221	0.103,0.189	0.049
56192	"ENSG00000112249.9"	"ASCC3"	chr6	-	101218307	101218349	101215020	101215221	101246588	101246714	56192	0,1	35,48	0,0	45,47	140	99	0.529581334612	1.0	0.0,0.015	0.0,0.0	0.007
56193	"ENSG00000112249.9"	"ASCC3"	chr6	-	101311939	101312090	101296023	101296583	101315783	101315914	56193	104,77	0,2	149,128	0,1	197	99	0.360621364032	1.0	1.0,0.951	1.0,0.985	-0.017
56194	"ENSG00000112249.9"	"ASCC3"	chr6	-	101173414	101173579	101165950	101166127	101214440	101214581	56194	44,34	0,0	47,53	1,0	197	99	1	1.0	1.0,1.0	0.959,1.0	0.02
56195	"ENSG00000073969.14"	"NSF"	chr17	+	44707776	44707816	44703978	44704078	44714741	44714908	56195	5,1	1,0	3,3	0,2	138	99	0.949727200964	1.0	0.782,1.0	1.0,0.518	0.132
56198	"ENSG00000132155.7"	"RAF1"	chr3	-	12632296	12632424	12629089	12629136	12633206	12633567	56198	29,15	2,0	26,37	0,0	197	99	0.353087394121	1.0	0.879,1.0	1.0,1.0	-0.06
56199	"ENSG00000132155.7"	"RAF1"	chr3	-	12647699	12647819	12645634	12645788	12650264	12650366	56199	183,208	80,63	234,224	65,85	197	99	0.5536302419	1.0	0.535,0.624	0.644,0.57	-0.027
5619	"ENSG00000138709.13"	"LARP1B"	chr4	+	129098026	129098062	129083348	129083472	129099585	129099797	5619	0,0	3,1	2,1	1,4	134	99	1	1.0	0.0,0.0	0.596,0.156	-0.376
561	"ENSG00000089022.9"	"MAPKAPK5"	chr12	+	112303053	112303127	112280291	112280573	112303959	112304035	561	35,30	0,0	36,68	0,1	172	99	1	1.0	1.0,1.0	1.0,0.975	0.012
56200	"ENSG00000132155.7"	"RAF1"	chr3	-	12647699	12647798	12645634	12645788	12650264	12650366	56200	340,331	80,63	429,417	65,85	197	99	0.2590888518	1.0	0.681,0.725	0.768,0.711	-0.036
56201	"ENSG00000132155.7"	"RAF1"	chr3	-	12640611	12640724	12633206	12633291	12641189	12641307	56201	0,0	52,48	1,0	94,84	197	99	1	1.0	0.0,0.0	0.005,0.0	-0.003
56202	"ENSG00000132155.7"	"RAF1"	chr3	-	12641886	12641914	12641650	12641778	12645634	12645788	56202	568,406	0,0	494,627	1,0	126	99	1	1.0	1.0,1.0	0.997,1.0	0.002
56203	"ENSG00000132155.7"	"RAF1"	chr3	-	12653448	12653561	12650731	12650834	12660013	12660246	56203	133,141	6,2	192,194	6,15	197	99	0.225512245115	1.0	0.918,0.973	0.941,0.867	0.042
56204	"ENSG00000132155.7"	"RAF1"	chr3	-	12644976	12645036	12641886	12641914	12645634	12645788	56204	2,2	559,391	1,0	455,603	158	99	1	1.0	0.002,0.003	0.001,0.0	0.002
56205	"ENSG00000132155.7"	"RAF1"	chr3	-	12632296	12632473	12629089	12629136	12633206	12633291	56205	109,69	2,0	148,124	0,0	197	99	0.173802681481	1.0	0.965,1.0	1.0,1.0	-0.018
56206	"ENSG00000188342.7"	"GTF2F2"	chr13	+	45757535	45757613	45725821	45725966	45781558	45781640	56206	2,0	84,55	3,4	96,114	176	99	0.53447379788	1.0	0.013,0.0	0.017,0.019	-0.012
56207	"ENSG00000188342.7"	"GTF2F2"	chr13	+	45781558	45781640	45725821	45725966	45827005	45827105	56207	165,103	0,0	196,232	1,0	180	99	1	1.0	1.0,1.0	0.991,1.0	0.004
5620	"ENSG00000162889.6"	"MAPKAPK2"	chr1	+	206905382	206905432	206905017	206905264	206905919	206907628	5620	10,11	109,94	13,16	141,168	148	99	0.700822839478	1.0	0.058,0.073	0.058,0.06	0.007
56211	"ENSG00000080947.10"	"CROCCP3"	chr1	-	16817359	16817421	16817128	16817278	16825697	16825752	56211	0,14	0,0	5,12	1,0	160	99	1	1.0	NA,1.0	0.756,1.0	0.122
56212	"ENSG00000080947.10"	"CROCCP3"	chr1	-	16802893	16802999	16802319	16802557	16803424	16803569	56212	2,1	0,0	0,2	0,1	197	99	1	1.0	1.0,1.0	NA,0.501	0.499
56213	"ENSG00000163867.12"	"ZMYM6"	chr1	-	35480588	35480763	35480297	35480489	35484953	35485203	56213	31,27	0,1	36,32	0,0	197	99	1	1.0	1.0,0.931	1.0,1.0	-0.034
56214	"ENSG00000163867.12"	"ZMYM6"	chr1	-	35496147	35496314	35485983	35486068	35497415	35497569	56214	20,28	0,4	29,39	0,2	197	99	0.36608386536	1.0	1.0,0.779	1.0,0.907	-0.064
56215	"ENSG00000163867.12"	"ZMYM6"	chr1	-	35496867	35496938	35496147	35496314	35497231	35497291	56215	0,0	10,3	4,3	11,20	169	99	1	1.0	0.0,0.0	0.176,0.081	-0.129
56216	"ENSG00000163867.12"	"ZMYM6"	chr1	-	35469568	35469606	35457834	35457988	35470732	35470873	56216	106,127	0,0	140,129	1,2	136	99	0.296485131518	1.0	1.0,1.0	0.99,0.979	0.016
56217	"ENSG00000163867.12"	"ZMYM6"	chr1	-	35484953	35485203	35480588	35480763	35485983	35486068	56217	71,56	0,0	52,61	1,0	197	99	0.611493712061	1.0	1.0,1.0	0.963,1.0	0.018
56218	"ENSG00000180385.4"	"AC034193.5"	chr3	+	10030395	10030431	10029589	10029691	10044400	10044449	56218	17,16	0,0	15,9	0,1	134	99	1	1.0	1.0,1.0	1.0,0.869	0.066
56219	"ENSG00000180385.4"	"AC034193.5"	chr3	+	10030395	10030431	10028576	10028948	10044400	10044449	56219	10,11	3,2	6,2	1,4	134	99	0.383922472207	1.0	0.711,0.803	0.816,0.27	0.214
5621	"ENSG00000162889.6"	"MAPKAPK2"	chr1	+	206905382	206905429	206905183	206905264	206905919	206907628	5621	9,15	109,94	14,17	141,168	145	99	0.542234768539	1.0	0.053,0.098	0.063,0.065	0.011
56220	"ENSG00000180385.4"	"AC034193.5"	chr3	+	10030395	10030431	10028576	10028948	10046791	10046928	56220	2,3	0,1	1,2	0,0	134	99	1	1.0	1.0,0.689	1.0,1.0	-0.155
56221	"ENSG00000180385.4"	"AC034193.5"	chr3	+	10029498	10029589	10028898	10028948	10030395	10030431	56221	15,19	1,0	17,24	0,0	189	99	1	1.0	0.887,1.0	1.0,1.0	-0.056
56222	"ENSG00000180385.4"	"AC034193.5"	chr3	+	10029589	10029691	10028576	10028948	10030395	10030431	56222	3,3	1,0	7,4	0,0	197	99	1	1.0	0.601,1.0	1.0,1.0	-0.2
56223	"ENSG00000180385.4"	"AC034193.5"	chr3	+	10029589	10029691	10028576	10028948	10044400	10044449	56223	0,0	3,2	2,3	1,4	197	99	1	1.0	0.0,0.0	0.501,0.274	-0.388
56226	"ENSG00000089063.10"	"TMEM230"	chr20	-	5092145	5092251	5089977	5090091	5093606	5093733	56226	0,0	139,121	0,1	128,149	197	99	1	1.0	0.0,0.0	0.0,0.003	-0.002
56228	"ENSG00000089063.10"	"TMEM230"	chr20	-	5092409	5092454	5089977	5090091	5093375	5093399	56228	2,1	5,4	1,1	13,5	143	99	0.276520539237	1.0	0.217,0.148	0.051,0.122	0.096
56229	"ENSG00000089063.10"	"TMEM230"	chr20	-	5092409	5092454	5089977	5090091	5093388	5093550	56229	2,1	2,1	1,1	8,4	143	99	0.156504378321	1.0	0.409,0.409	0.08,0.148	0.295
5622	"ENSG00000145220.9"	"LYAR"	chr4	-	4288245	4288299	4285347	4285522	4291762	4291896	5622	194,173	4,1	139,193	0,2	152	99	0.456165221069	1.0	0.969,0.991	1.0,0.984	-0.012
56237	"ENSG00000105518.9"	"TMEM205"	chr19	-	11456215	11456304	11455927	11456091	11456802	11456976	56237	36,26	1,0	28,27	2,2	187	99	0.335417039539	1.0	0.95,1.0	0.881,0.877	0.096
56238	"ENSG00000105518.9"	"TMEM205"	chr19	-	11456215	11456413	11455927	11456091	11456802	11456924	56238	7,14	1,0	8,10	2,2	197	99	0.333199121632	1.0	0.779,1.0	0.668,0.715	0.198
5623	"ENSG00000134444.9"	"KIAA1468"	chr18	+	59931961	59932085	59931221	59931378	59933933	59933982	5623	5,4	1,0	7,7	0,0	197	99	1	1.0	0.715,1.0	1.0,1.0	-0.143
56241	"ENSG00000105518.9"	"TMEM205"	chr19	-	11456195	11456413	11455927	11456091	11456802	11456924	56241	153,106	1,0	168,131	2,2	197	99	0.49974647359	1.0	0.987,1.0	0.977,0.971	0.02
56243	"ENSG00000105518.9"	"TMEM205"	chr19	-	11456339	11456413	11455927	11456091	11456802	11456924	56243	4,10	1,0	4,11	2,2	172	99	0.534630845944	1.0	0.697,1.0	0.535,0.76	0.201
56245	"ENSG00000105518.9"	"TMEM205"	chr19	-	11456195	11456304	11455927	11456091	11456802	11456976	56245	184,118	1,0	190,150	2,2	197	99	0.459927486861	1.0	0.989,1.0	0.979,0.974	0.018
56246	"ENSG00000198646.9"	"NCOA6"	chr20	-	33342898	33342988	33342524	33342671	33345022	33345907	56246	1,0	20,25	1,1	29,25	188	99	0.930544891091	1.0	0.026,0.0	0.018,0.021	-0.007
56249	"ENSG00000198646.9"	"NCOA6"	chr20	-	33346607	33346736	33345022	33345907	33356266	33356389	56249	82,113	1,3	73,103	0,0	197	99	0.228066433069	1.0	0.976,0.95	1.0,1.0	-0.037
5624	"ENSG00000134444.9"	"KIAA1468"	chr18	+	59894830	59894922	59894521	59894725	59895537	59895831	5624	43,30	0,0	20,39	2,0	190	99	0.862558622115	1.0	1.0,1.0	0.839,1.0	0.081
56250	"ENSG00000168615.7"	"ADAM9"	chr8	+	38928816	38928922	38913095	38913291	38934746	38934930	56250	45,65	0,2	83,78	0,0	197	99	0.214005797822	1.0	1.0,0.942	1.0,1.0	-0.029
56253	"ENSG00000168615.7"	"ADAM9"	chr8	+	38947565	38947707	38940486	38940592	38948777	38948865	56253	115,103	0,0	92,80	0,1	197	99	0.458488511242	1.0	1.0,1.0	1.0,0.976	0.012
56254	"ENSG00000168615.7"	"ADAM9"	chr8	+	38948777	38948865	38940486	38940592	38959381	38959449	56254	256,201	1,0	174,224	0,0	186	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
56255	"ENSG00000168615.7"	"ADAM9"	chr8	+	38933665	38933794	38928816	38928922	38934746	38934930	56255	0,0	20,21	5,0	29,31	197	99	0.355852911787	1.0	0.0,0.0	0.08,0.0	-0.04
56257	"ENSG00000123219.8"	"CENPK"	chr5	-	64858629	64858835	64856942	64857391	64858924	64858950	56257	0,0	37,36	0,2	81,60	197	99	0.85998971711	1.0	0.0,0.0	0.0,0.016	-0.008
56258	"ENSG00000123219.8"	"CENPK"	chr5	-	64857323	64857391	64850623	64850773	64858862	64858954	56258	25,13	2,0	42,33	0,0	166	99	0.186383337112	1.0	0.882,1.0	1.0,1.0	-0.059
56259	"ENSG00000123219.8"	"CENPK"	chr5	-	64850623	64850773	64848319	64848376	64857323	64857391	56259	50,48	3,4	70,65	11,2	197	99	0.823689641985	1.0	0.893,0.858	0.762,0.942	0.023
56260	"ENSG00000123219.8"	"CENPK"	chr5	-	64850623	64850773	64848319	64848376	64857289	64857391	56260	48,54	6,2	78,71	5,2	197	99	0.379101029622	1.0	0.801,0.931	0.887,0.947	-0.051
56261	"ENSG00000123219.8"	"CENPK"	chr5	-	64824745	64824876	64824278	64824405	64824943	64825026	56261	23,30	0,0	55,41	4,6	197	99	0.195130668358	1.0	1.0,1.0	0.874,0.774	0.176
56262	"ENSG00000123219.8"	"CENPK"	chr5	-	64824745	64824844	64824278	64824405	64824943	64825026	56262	49,55	0,0	105,74	4,6	197	99	0.14289892286	1.0	1.0,1.0	0.93,0.861	0.105
56263	"ENSG00000123219.8"	"CENPK"	chr5	-	64850623	64850760	64848319	64848376	64857323	64857391	56263	26,35	3,4	29,35	11,2	197	99	0.519936905025	1.0	0.813,0.815	0.57,0.898	0.08
56264	"ENSG00000123219.8"	"CENPK"	chr5	-	64846932	64847069	64838628	64838675	64847390	64847463	56264	8,14	8,0	25,22	9,2	197	99	0.918834209334	1.0	0.334,1.0	0.583,0.847	-0.048
56265	"ENSG00000123219.8"	"CENPK"	chr5	-	64838628	64838675	64824943	64825026	64857289	64857391	56265	21,26	0,0	53,45	1,0	145	99	1	1.0	1.0,1.0	0.973,1.0	0.014
56266	"ENSG00000123219.8"	"CENPK"	chr5	-	64850623	64850725	64848319	64848376	64857289	64857391	56266	25,39	6,2	33,37	5,2	197	99	0.733677962738	1.0	0.677,0.907	0.768,0.903	-0.043
56267	"ENSG00000123219.8"	"CENPK"	chr5	-	64850623	64850725	64848319	64848376	64857323	64857391	56267	30,36	3,4	29,36	11,2	197	99	0.467054702246	1.0	0.834,0.819	0.57,0.9	0.092
5626	"ENSG00000134444.9"	"KIAA1468"	chr18	+	59947592	59947675	59942606	59942706	59947878	59947942	5626	1,1	0,1	0,3	0,0	181	99	1	1.0	1.0,0.354	NA,1.0	-0.323
56271	"ENSG00000087077.7"	"TRIP6"	chr7	+	100468682	100468799	100468195	100468365	100469164	100469343	56271	0,3	198,129	2,1	194,206	197	99	1	1.0	0.0,0.012	0.005,0.002	0.003
56273	"ENSG00000087077.7"	"TRIP6"	chr7	+	100467991	100468085	100466116	100466488	100468195	100468265	56273	113,84	0,1	153,171	0,0	192	99	0.428363045579	1.0	1.0,0.977	1.0,1.0	-0.012
56275	"ENSG00000087077.7"	"TRIP6"	chr7	+	100466116	100466488	100465729	100465855	100467991	100468085	56275	303,223	0,0	213,264	0,1	197	99	1	1.0	1.0,1.0	1.0,0.993	0.004
56276	"ENSG00000116584.13"	"ARHGEF2"	chr1	-	155939943	155940164	155938010	155939091	155948703	155948890	56276	7,0	21,23	0,2	10,18	197	99	0.685083421012	1.0	0.143,0.0	0.0,0.053	0.045
56277	"ENSG00000116584.13"	"ARHGEF2"	chr1	-	155936610	155936678	155936206	155936270	155938946	155939091	56277	276,289	2,6	383,400	5,1	166	99	0.263019745202	1.0	0.988,0.966	0.979,0.996	-0.011
56278	"ENSG00000116584.13"	"ARHGEF2"	chr1	-	155924692	155924760	155922418	155922619	155927503	155927673	56278	99,80	2,0	164,186	0,2	166	99	0.377848640354	1.0	0.967,1.0	1.0,0.982	-0.007
5627	"ENSG00000134444.9"	"KIAA1468"	chr18	+	59966022	59966093	59958775	59958864	59972646	59974345	5627	29,44	1,0	49,34	0,0	169	99	0.662472657494	1.0	0.944,1.0	1.0,1.0	-0.028
56280	"ENSG00000116584.13"	"ARHGEF2"	chr1	-	155935421	155935551	155935114	155935203	155936206	155936270	56280	181,123	2,1	278,248	3,4	197	99	0.760264139753	1.0	0.978,0.984	0.979,0.969	0.007
56281	"ENSG00000108561.4"	"C1QBP"	chr17	-	5336988	5337087	5336612	5336735	5338192	5338286	56281	964,985	0,0	1323,1247	1,3	197	99	1	1.0	1.0,1.0	0.998,0.995	0.004
56283	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46221198	46221313	46207974	46208010	46221620	46221689	56283	51,51	407,468	60,63	515,530	197	99	0.985571669861	1.0	0.059,0.052	0.055,0.056	-0.0
56284	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46221198	46221313	46219305	46219395	46221620	46221689	56284	34,19	0,2	40,44	0,0	197	99	0.446432971606	1.0	1.0,0.827	1.0,1.0	-0.087
56285	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46207974	46208010	46196748	46197332	46221620	46221716	56285	473,519	5,0	610,624	0,5	134	99	0.781475711059	1.0	0.986,1.0	1.0,0.989	-0.001
56286	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46199058	46199131	46197213	46197332	46207834	46207880	56286	8,8	650,727	2,3	733,771	171	99	1	1.0	0.007,0.006	0.002,0.002	0.005
56287	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46194481	46194656	46193462	46193602	46197213	46197332	56287	0,0	50,39	1,0	84,62	197	99	1	1.0	0.0,0.0	0.006,0.0	-0.003
56288	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46207834	46207880	46196748	46197332	46207974	46208010	56288	917,1017	0,0	1087,1120	2,0	144	99	1	1.0	1.0,1.0	0.997,1.0	0.002
56289	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46216668	46216794	46207974	46208010	46221620	46221716	56289	0,2	407,468	0,2	515,530	197	99	1	1.0	0.0,0.002	0.0,0.002	0.0
5628	"ENSG00000134444.9"	"KIAA1468"	chr18	+	59944816	59944888	59942606	59942706	59947006	59947089	5628	2,0	0,2	0,1	5,1	170	99	0.517731358767	1.0	1.0,0.0	0.0,0.368	0.316
56292	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46219305	46219395	46207974	46208010	46221620	46221716	56292	10,8	407,468	0,4	515,530	188	99	0.526333389662	1.0	0.013,0.009	0.0,0.004	0.009
56293	"ENSG00000184787.14"	"UBE2G2"	chr21	-	46199058	46199169	46197213	46197332	46207834	46207880	56293	8,7	650,727	3,3	733,771	197	99	1	1.0	0.006,0.005	0.002,0.002	0.003
56295	"ENSG00000196850.4"	"PPTC7"	chr12	-	110989593	110989773	110983684	110983883	111020613	111021125	56295	35,55	2,0	31,62	0,0	197	99	0.709274761605	1.0	0.898,1.0	1.0,1.0	-0.051
56296	"ENSG00000196850.4"	"PPTC7"	chr12	-	110976531	110976560	110975948	110976078	110977626	110977750	56296	2,2	45,64	0,0	64,47	127	99	0.142064445813	1.0	0.033,0.024	0.0,0.0	0.029
56297	"ENSG00000008382.11"	"MPND"	chr19	+	4358079	4358169	4357511	4357582	4359159	4359252	56297	13,8	1,3	5,22	2,0	188	99	0.641352298829	1.0	0.873,0.584	0.568,1.0	-0.056
56298	"ENSG00000008382.11"	"MPND"	chr19	+	4357947	4358169	4357511	4357582	4359159	4359220	56298	3,8	1,3	3,6	2,0	197	99	0.886897859458	1.0	0.601,0.573	0.43,1.0	-0.128
56299	"ENSG00000008382.11"	"MPND"	chr19	+	4343704	4343991	4343555	4343597	4345741	4345978	56299	15,10	0,0	19,21	0,1	197	99	1	1.0	1.0,1.0	1.0,0.913	0.043
5629	"ENSG00000134444.9"	"KIAA1468"	chr18	+	59921924	59922046	59919896	59919987	59922639	59922711	5629	0,0	12,1	1,3	9,7	197	99	0.721798544142	1.0	0.0,0.0	0.053,0.177	-0.115
562	"ENSG00000089022.9"	"MAPKAPK5"	chr12	+	112328243	112328443	112327843	112327948	112330770	112331220	562	0,0	61,56	2,6	93,102	197	99	0.118862484519	1.0	0.0,0.0	0.011,0.029	-0.02
56301	"ENSG00000215717.5"	"TMEM167B"	chr1	+	109635511	109635643	109632424	109633504	109637038	109637611	56301	79,58	3,0	97,101	0,2	197	99	0.39913618642	1.0	0.93,1.0	1.0,0.962	-0.016
56302	"ENSG00000215717.5"	"TMEM167B"	chr1	+	109635511	109635704	109633427	109633504	109637038	109639556	56302	25,22	3,0	36,46	0,2	197	99	0.365881676622	1.0	0.807,1.0	1.0,0.92	-0.056
56304	"ENSG00000100417.7"	"PMM1"	chr22	-	41974809	41974885	41973811	41973927	41979962	41980062	56304	45,34	2,0	76,64	0,0	174	99	0.148326756478	1.0	0.928,1.0	1.0,1.0	-0.036
56307	"ENSG00000100417.7"	"PMM1"	chr22	-	41982079	41982197	41980530	41980607	41985722	41985829	56307	23,22	1,0	43,66	0,0	197	99	0.184668314033	1.0	0.92,1.0	1.0,1.0	-0.04
56310	"ENSG00000134815.14"	"DHX34"	chr19	+	47865732	47865950	47863224	47863327	47870237	47870412	56310	72,29	3,0	47,61	5,2	197	99	0.410957293196	1.0	0.923,1.0	0.825,0.939	0.08
56315	"ENSG00000132471.7"	"WBP2"	chr17	-	73844650	73844743	73843876	73844011	73845684	73845820	56315	201,213	0,1	315,325	0,0	191	99	1	1.0	1.0,0.991	1.0,1.0	-0.004
56316	"ENSG00000132471.7"	"WBP2"	chr17	-	73843876	73844011	73843567	73843690	73844650	73844743	56316	380,352	0,1	434,511	2,0	197	99	1	1.0	1.0,0.994	0.991,1.0	0.001
56317	"ENSG00000132471.7"	"WBP2"	chr17	-	73848736	73848901	73847648	73847757	73851319	73851390	56317	0,2	160,105	0,5	433,326	197	99	1	1.0	0.0,0.009	0.0,0.008	0.0
56318	"ENSG00000132471.7"	"WBP2"	chr17	-	73842988	73843065	73842575	73842868	73843567	73843690	56318	657,543	3,2	542,910	0,0	175	99	1	1.0	0.992,0.994	1.0,1.0	-0.007
56319	"ENSG00000132471.7"	"WBP2"	chr17	-	73847648	73847757	73845684	73845820	73851319	73851416	56319	222,156	5,0	591,499	5,1	197	99	0.097143080145	1.0	0.957,1.0	0.983,0.996	-0.011
56321	"ENSG00000177728.10"	"KIAA0195"	chr17	+	73493193	73493279	73492810	73492888	73493861	73493943	56321	145,123	0,1	155,182	0,0	184	99	0.61685933627	1.0	1.0,0.985	1.0,1.0	-0.008
56322	"ENSG00000177728.10"	"KIAA0195"	chr17	+	73488319	73488418	73487779	73487981	73488554	73488823	56322	6,0	9,14	9,14	16,21	197	99	0.2204755881	1.0	0.251,0.0	0.22,0.251	-0.11
56324	"ENSG00000177728.10"	"KIAA0195"	chr17	+	73492810	73492888	73492362	73492552	73493193	73493279	56324	118,73	0,0	91,138	1,2	176	99	0.36656650197	1.0	1.0,1.0	0.981,0.975	0.022
56325	"ENSG00000177728.10"	"KIAA0195"	chr17	+	73483726	73483803	73482425	73482507	73484012	73484215	56325	0,1	14,26	5,0	13,23	175	99	0.299231729405	1.0	0.0,0.021	0.179,0.0	-0.079
56326	"ENSG00000177728.10"	"KIAA0195"	chr17	+	73453374	73453558	73452730	73452832	73467880	73468010	56326	1,4	4,11	3,6	26,17	197	99	0.369064921593	1.0	0.112,0.155	0.055,0.151	0.031
56329	"ENSG00000179094.9"	"PER1"	chr17	-	8053749	8054163	8053536	8053635	8059624	8059824	56329	45,32	1,0	68,73	0,0	197	99	0.27856161433	1.0	0.958,1.0	1.0,1.0	-0.021
5632	"ENSG00000134444.9"	"KIAA1468"	chr18	+	59947006	59947089	59942606	59942706	59947592	59947675	5632	0,3	0,0	12,2	0,1	181	99	1	1.0	NA,1.0	1.0,0.522	0.239
56331	"ENSG00000179094.9"	"PER1"	chr17	-	8049275	8049455	8047372	8048311	8049689	8049820	56331	50,39	0,5	57,52	0,0	197	99	0.151977870131	1.0	1.0,0.797	1.0,1.0	-0.101
56333	"ENSG00000179094.9"	"PER1"	chr17	-	8053749	8053928	8053536	8053635	8059624	8059678	56333	38,30	1,0	62,66	0,0	197	99	0.275900300287	1.0	0.95,1.0	1.0,1.0	-0.025
56334	"ENSG00000069329.11"	"VPS35"	chr16	-	46716389	46716578	46715990	46716087	46717419	46717518	56334	0,0	165,135	2,0	207,211	197	99	1	1.0	0.0,0.0	0.005,0.0	-0.003
56335	"ENSG00000069329.11"	"VPS35"	chr16	-	46712854	46713009	46711226	46711310	46714582	46714765	56335	36,41	0,1	90,61	0,0	197	99	0.24726953835	1.0	1.0,0.954	1.0,1.0	-0.023
56336	"ENSG00000069329.11"	"VPS35"	chr16	-	46695629	46695773	46690053	46694563	46696154	46696394	56336	121,87	2,0	159,198	0,0	197	99	0.134270469163	1.0	0.968,1.0	1.0,1.0	-0.016
56337	"ENSG00000069329.11"	"VPS35"	chr16	-	46702841	46702964	46696894	46697074	46705616	46705772	56337	142,194	0,0	232,254	0,2	197	99	0.664574427511	1.0	1.0,1.0	1.0,0.985	0.008
56338	"ENSG00000069329.11"	"VPS35"	chr16	-	46716389	46716596	46715990	46716087	46717419	46717518	56338	2,0	165,135	2,0	207,211	197	99	1	1.0	0.006,0.0	0.005,0.0	0.001
5633	"ENSG00000134444.9"	"KIAA1468"	chr18	+	59947006	59947089	59942606	59942706	59947878	59947942	5633	0,2	0,1	5,1	0,0	181	99	1	1.0	NA,0.522	1.0,1.0	-0.478
56340	"ENSG00000069329.11"	"VPS35"	chr16	-	46712854	46713068	46711226	46711310	46714582	46714765	56340	180,158	0,1	284,245	0,0	197	99	0.654226836784	1.0	1.0,0.988	1.0,1.0	-0.006
56342	"ENSG00000165568.13"	"AKR1E2"	chr10	+	4879650	4879773	4877866	4878001	4884612	4884696	56342	6,8	1,1	16,10	4,7	197	99	0.364792863335	1.0	0.751,0.801	0.668,0.418	0.233
56345	"ENSG00000165568.13"	"AKR1E2"	chr10	+	4881920	4882018	4879650	4879773	4884612	4884696	56345	8,11	5,4	13,7	3,3	196	99	0.538521452474	1.0	0.447,0.581	0.686,0.541	-0.1
56347	"ENSG00000165568.13"	"AKR1E2"	chr10	+	4883976	4884032	4881975	4882018	4884612	4884696	56347	1,0	0,0	2,0	4,0	154	99	1	1.0	1.0,NA	0.243,NA	0.757
56348	"ENSG00000165568.13"	"AKR1E2"	chr10	+	4883976	4884049	4881920	4882018	4884612	4884696	56348	9,2	0,0	7,4	4,0	171	99	1	1.0	1.0,1.0	0.503,1.0	0.248
5634	"ENSG00000064490.9"	"RFXANK"	chr19	+	19311627	19311702	19309962	19310043	19312457	19312675	5634	1,0	40,38	1,1	50,42	173	99	0.874880675856	1.0	0.014,0.0	0.011,0.013	-0.005
56350	"ENSG00000128923.6"	"FAM63B"	chr15	+	59098974	59099028	59094511	59094576	59102428	59102485	56350	1,0	10,3	1,4	7,6	152	99	1	1.0	0.061,0.0	0.085,0.303	-0.164
