ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID_duplicated_0,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
65090,ENSG00000114302.15,PRKAR2A,chr3,-,48756378,48756444,48752175,48752317,48765003,48765078,65090,"145,109","0,2","158,126","0,0",165,99,1.0,1.0,"1.0,0.97","1.0,1.0",-0.015
65091,ENSG00000114302.15,PRKAR2A,chr3,-,48772954,48773108,48765247,48765349,48782985,48783092,65091,"224,153","4,0","230,312","0,0",198,99,0.549121995022,1.0,"0.966,1.0","1.0,1.0",-0.017
65092,ENSG00000114302.15,PRKAR2A,chr3,-,48772954,48773108,48765247,48765349,48790543,48790627,65092,"142,81","2,0","135,185","0,0",198,99,1.0,1.0,"0.973,1.0","1.0,1.0",-0.014
65093,ENSG00000114302.15,PRKAR2A,chr3,-,48782985,48783092,48765247,48765349,48790543,48790627,65093,"39,44","2,0","60,62","0,0",198,99,0.54014916383,1.0,"0.907,1.0","1.0,1.0",-0.046
65094,ENSG00000114302.15,PRKAR2A,chr3,-,48782985,48783092,48772954,48773108,48790543,48790627,65094,"119,116","2,0","155,189","0,0",198,99,1.0,1.0,"0.967,1.0","1.0,1.0",-0.016
65095,ENSG00000114302.15,PRKAR2A,chr3,-,48790543,48790627,48782985,48783092,48793996,48794013,65095,"54,60","1,0","98,97","0,0",183,99,1.0,1.0,"0.967,1.0","1.0,1.0",-0.016
65096,ENSG00000114302.15,PRKAR2A,chr3,-,48807648,48807684,48793996,48794049,48847334,48847804,65096,"22,24","0,0","55,54","0,1",135,99,1.0,1.0,"1.0,1.0","1.0,0.975",0.012
65101,ENSG00000177119.15,ANO6,chr12,+,45228167,45228273,45216119,45216391,45270461,45270524,65101,"0,0","2,2","0,2","0,0",198,99,1.0,1.0,"0.0,0.0","NA,1.0",-1.0
65102,ENSG00000177119.15,ANO6,chr12,+,45228167,45228273,45216119,45216391,45331294,45331423,65102,"0,0","3,1","2,1","8,11",198,99,0.84325622229,1.0,"0.0,0.0","0.111,0.043",-0.077
65103,ENSG00000177119.15,ANO6,chr12,+,45270461,45270524,45216084,45216391,45302013,45302093,65103,"3,6","15,11","2,0","18,21",162,99,0.00177748747611,0.0533698441212441,"0.109,0.25","0.064,0.0",0.147
65104,ENSG00000177119.15,ANO6,chr12,+,45302013,45302093,45216019,45216391,45331294,45331423,65104,"42,50","3,1","48,65","8,11",179,99,0.00261902944866,0.06845616495875703,"0.886,0.965","0.768,0.766",0.158
65105,ENSG00000177119.15,ANO6,chr12,+,45383194,45383355,45378052,45378113,45388160,45388303,65105,"0,0","46,24","1,0","44,47",198,99,1.0,1.0,"0.0,0.0","0.011,0.0",-0.005
65106,ENSG00000177119.15,ANO6,chr12,+,45422956,45423062,45421070,45421273,45429104,45431782,65106,"54,48","3,0","89,100","0,0",198,99,0.648062180032,1.0,"0.9,1.0","1.0,1.0",-0.05
65107,ENSG00000118181.10,RPS25,chr11,-,119017361,119017433,119015840,119015939,119017957,119018053,65107,"728,636","0,2","1340,1388","2,0",171,99,1.0,1.0,"1.0,0.995","0.997,1.0",-0.001
65108,ENSG00000118181.10,RPS25,chr11,-,119017361,119017545,119015840,119015939,119017957,119018053,65108,"6566,4848","0,2","11797,12437","2,0",198,99,1.0,1.0,"1.0,0.999","1.0,1.0",-0.0
65109,ENSG00000118181.10,RPS25,chr11,-,119017361,119017545,119015840,119015939,119018281,119018330,65109,"1032,884","0,0","1926,1954","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.999",0.0
65110,ENSG00000118181.10,RPS25,chr11,-,119017924,119018053,119017361,119017545,119018281,119018330,65110,"12848,7787","15,22","24512,31888","27,24",198,99,1.0,1.0,"0.998,0.994","0.998,0.998",-0.002
65111,ENSG00000118181.10,RPS25,chr11,-,119017957,119018053,119015840,119015939,119018281,119018678,65111,"12847,7785","0,0","24508,31882","0,1",195,99,1.0,1.0,"1.0,1.0","1.0,1.0",0.0
65112,ENSG00000118181.10,RPS25,chr11,-,119017957,119018053,119017361,119017545,119018281,119018678,65112,"18393,11771","15,22","34401,42206","27,24",195,99,1.0,1.0,"0.998,0.996","0.998,0.999",-0.001
65113,ENSG00000139218.17,SCAF11,chr12,-,45922935,45923154,45922355,45922582,45924727,45924788,65113,"359,280","1,0","422,552","0,1",198,99,1.0,1.0,"0.994,1.0","1.0,0.996",-0.001
65114,ENSG00000139218.17,SCAF11,chr12,-,45924727,45925074,45922935,45923154,45926141,45928859,65114,"381,311","0,0","400,562","0,5",198,99,1.0,1.0,"1.0,1.0","1.0,0.983",0.008
65115,ENSG00000139218.17,SCAF11,chr12,-,45974189,45975734,45964106,45964188,45990352,45990565,65115,"4,8","35,27","6,0","42,57",198,99,0.0207189912577,0.2509056384046356,"0.054,0.129","0.067,0.0",0.058
65116,ENSG00000139218.17,SCAF11,chr12,-,45974189,45975734,45964106,45964188,45991884,45992120,65116,"2,0","3,3","6,0","1,2",198,99,0.143555542697,0.8371728252504081,"0.25,0.0","0.75,0.0",-0.25
65117,ENSG00000162441.11,LZIC,chr1,-,9934761,9934860,9922112,9922358,9935491,9935620,65117,"112,63","0,0","125,109","1,0",198,99,1.0,1.0,"1.0,1.0","0.984,1.0",0.008
65118,ENSG00000162441.11,LZIC,chr1,-,9934761,9934860,9932802,9932898,9935491,9935620,65118,"188,120","1,0","185,193","0,0",198,99,1.0,1.0,"0.989,1.0","1.0,1.0",-0.006
65119,ENSG00000162441.11,LZIC,chr1,-,9935491,9935627,9934761,9934860,9936518,9936627,65119,"218,119","0,0","231,201","2,0",198,99,1.0,1.0,"1.0,1.0","0.983,1.0",0.008
65120,ENSG00000162441.11,LZIC,chr1,-,9935491,9935627,9934761,9934860,9942623,9942768,65120,"113,60","2,0","127,110","0,0",198,99,0.575929678194,1.0,"0.966,1.0","1.0,1.0",-0.017
65121,ENSG00000162441.11,LZIC,chr1,-,9936518,9936627,9934761,9934860,9942623,9942768,65121,"158,89","2,0","196,160","0,0",198,99,1.0,1.0,"0.975,1.0","1.0,1.0",-0.012
65122,ENSG00000162441.11,LZIC,chr1,-,9936518,9936627,9935491,9935627,9942623,9942768,65122,"265,148","2,0","303,253","5,2",198,99,0.220315931256,1.0,"0.985,1.0","0.968,0.984",0.016
65123,ENSG00000111371.15,SLC38A1,chr12,-,46209053,46209127,46207528,46207621,46229152,46229268,65123,"193,168","1,0","294,297","0,0",173,99,1.0,1.0,"0.991,1.0","1.0,1.0",-0.004
65124,ENSG00000111371.15,SLC38A1,chr12,-,46239678,46239893,46229563,46229639,46243199,46243314,65124,"78,104","1,0","139,153","2,0",198,99,1.0,1.0,"0.975,1.0","0.972,1.0",0.002
65125,ENSG00000111371.15,SLC38A1,chr12,-,46239678,46239893,46229563,46229639,46268525,46268995,65125,"35,60","0,2","62,68","0,1",198,99,0.548147795395,1.0,"1.0,0.938","1.0,0.971",-0.017
65127,ENSG00000111371.15,SLC38A1,chr12,-,46243199,46243314,46229563,46229639,46268525,46269012,65127,"16,3","0,2","45,23","0,1",198,99,0.371599310111,1.0,"1.0,0.429","1.0,0.92",-0.245
65129,ENSG00000111371.15,SLC38A1,chr12,-,46243199,46243314,46239678,46239893,46268525,46269012,65129,"58,49","0,2","120,108","0,0",198,99,0.455711640912,1.0,"1.0,0.925","1.0,1.0",-0.037
65130,ENSG00000111371.15,SLC38A1,chr12,-,46243199,46243314,46239678,46239893,46268864,46269119,65130,"62,66","0,0","109,114","1,0",198,99,1.0,1.0,"1.0,1.0","0.982,1.0",0.009
65131,ENSG00000111371.15,SLC38A1,chr12,-,46254813,46254936,46243199,46243314,46268525,46268997,65131,"11,6","15,3","7,10","43,23",198,99,0.0113795331959,0.1709532086906158,"0.268,0.5","0.075,0.179",0.257
65132,ENSG00000111371.15,SLC38A1,chr12,-,46254813,46254936,46243199,46243314,46268864,46269130,65132,"9,8","19,20","16,10","32,29",198,99,0.885752277835,1.0,"0.191,0.167","0.2,0.147",0.006
65133,ENSG00000131023.12,LATS1,chr6,-,149676259,149676366,149658152,149662238,149676554,149676737,65133,"65,40","0,2","128,94","0,0",198,99,0.659104351489,1.0,"1.0,0.909","1.0,1.0",-0.045
65134,ENSG00000131023.12,LATS1,chr6,-,149695073,149695221,149682918,149684592,149701778,149701963,65134,"82,91","0,1","105,109","2,0",198,99,1.0,1.0,"1.0,0.978","0.963,1.0",0.007
65135,ENSG00000131023.12,LATS1,chr6,-,149697091,149697186,149695073,149695221,149701778,149702266,65135,"2,1","15,29","2,0","22,24",194,99,0.594972921103,1.0,"0.064,0.017","0.044,0.0",0.019
65138,ENSG00000139211.6,AMIGO2,chr12,-,47079141,47079248,47076497,47079065,47079461,47079642,65138,"9,0","1,0","5,7","4,5",198,99,1.0,1.0,"0.818,NA","0.385,0.412",0.419
65139,ENSG00000139211.6,AMIGO2,chr12,-,47079146,47079248,47076599,47079065,47079461,47079951,65139,"9,0","1,0","3,2","4,5",198,99,1.0,1.0,"0.818,NA","0.273,0.167",0.598
65141,ENSG00000179715.12,PCED1B,chr12,+,47223527,47223672,47216597,47216689,47235006,47235565,65141,"3,9","2,3","5,7","1,6",198,99,0.786342823741,1.0,"0.429,0.6","0.714,0.368",-0.026
65142,ENSG00000179715.12,PCED1B,chr12,+,47223923,47224039,47223544,47223672,47235006,47235238,65142,"0,0","3,9","2,2","5,7",198,99,0.0165823802487,0.2182643352780704,"0.0,0.0","0.167,0.125",-0.146
65143,ENSG00000198521.11,ZNF43,chr19,-,21819094,21819221,21817887,21817986,21836035,21836208,65143,"23,14","0,0","25,9","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.818",0.091
65144,ENSG00000198521.11,ZNF43,chr19,-,21819094,21819221,21817887,21817986,21843144,21843326,65144,"17,18","0,0","18,5","1,0",198,99,1.0,1.0,"1.0,1.0","0.9,1.0",0.05
65146,ENSG00000198521.11,ZNF43,chr19,-,21843144,21843326,21817887,21817986,21845391,21845506,65146,"2,1","1,0","6,3","0,0",198,99,1.0,1.0,"0.5,1.0","1.0,1.0",-0.25
65149,ENSG00000198521.11,ZNF43,chr19,-,21850937,21851027,21845391,21845506,21851904,21852017,65149,"0,1","6,12","0,2","9,8",189,99,1.0,1.0,"0.0,0.042","0.0,0.116",-0.037
65151,ENSG00000198521.11,ZNF43,chr19,-,21850937,21851162,21845391,21845506,21851904,21852028,65151,"0,1","6,12","0,1","9,8",198,99,1.0,1.0,"0.0,0.04","0.0,0.059",-0.009
65152,ENSG00000198521.11,ZNF43,chr19,-,21851162,21851360,21845391,21845506,21851904,21852029,65152,"3,2","6,12","5,3","9,8",198,99,0.328843638815,1.0,"0.2,0.077","0.217,0.158",-0.049
65153,ENSG00000121931.15,LRIF1,chr1,-,110951287,110952815,110949850,110950123,110963620,110964079,65153,"49,75","22,19","88,74","38,28",198,99,0.481759732968,1.0,"0.527,0.664","0.537,0.569",0.043
65161,ENSG00000211584.13,SLC48A1,chr12,+,47779027,47779195,47773207,47773440,47780144,47780289,65161,"182,142","0,3","153,152","4,1",198,99,0.348455438481,1.0,"1.0,0.959","0.95,0.987",0.011
65162,ENSG00000211584.13,SLC48A1,chr12,+,47779027,47779195,47773214,47773436,47780144,47780289,65162,"141,130","0,0","131,125","1,0",198,99,1.0,1.0,"1.0,1.0","0.985,1.0",0.008
65164,ENSG00000111424.10,VDR,chr12,-,47882693,47882774,47878967,47879115,47899836,47899958,65164,"5,5","0,1","3,4","0,0",180,99,1.0,1.0,"1.0,0.733","1.0,1.0",-0.133
65165,ENSG00000111424.10,VDR,chr12,-,47882693,47882774,47878967,47879115,47904954,47905022,65165,"5,7","0,0","7,5","6,6",180,99,1.12993962964e-7,0.00005417707417989538,"1.0,1.0","0.391,0.314",0.647
65166,ENSG00000111424.10,VDR,chr12,-,47899836,47899958,47878967,47879115,47904954,47905016,65166,"2,2","0,0","0,0","6,6",198,99,1.69486313872e-10,3.546038882370131e-7,"1.0,1.0","0.0,0.0",1.0
65167,ENSG00000111424.10,VDR,chr12,-,47899836,47899958,47882693,47882774,47904954,47905016,65167,"3,1","1,2","0,0","4,1",198,99,0.00395819380921,0.0897054174515643,"0.6,0.2","0.0,0.0",0.4
65169,ENSG00000134291.11,TMEM106C,chr12,+,47965281,47965345,47964208,47964423,47968132,47968211,65169,"48,51","1,0","46,57","0,5",163,99,0.0398515180199,0.3816074633848739,"0.967,1.0","1.0,0.874",0.046
65170,ENSG00000134291.11,TMEM106C,chr12,+,47965837,47965997,47965281,47965345,47966088,47966172,65170,"147,177","0,0","246,231","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.991",0.004
65173,ENSG00000134291.11,TMEM106C,chr12,+,47967207,47967261,47966555,47966732,47968132,47968171,65173,"100,94","0,1","154,133","0,0",153,99,1.0,1.0,"1.0,0.984","1.0,1.0",-0.008
65181,ENSG00000177981.10,ASB8,chr12,-,48150086,48150140,48149528,48149998,48151200,48151305,65181,"1,2","20,19","2,2","28,20",153,99,0.764218979934,1.0,"0.031,0.064","0.044,0.061",-0.005
65182,ENSG00000177981.10,ASB8,chr12,-,48150086,48150170,48149838,48149998,48151200,48151305,65182,"2,1","20,19","0,0","28,20",183,99,0.451631254175,1.0,"0.051,0.028","0.0,0.0",0.04
65183,ENSG00000177981.10,ASB8,chr12,-,48151564,48151665,48151200,48151305,48153367,48153525,65183,"1,0","14,20","0,2","22,17",198,99,0.50652648832,1.0,"0.034,0.0","0.0,0.056",-0.011
65184,ENSG00000177981.10,ASB8,chr12,-,48151609,48151665,48151200,48151305,48153367,48153529,65184,"1,0","14,20","0,1","22,17",155,99,1.0,1.0,"0.044,0.0","0.0,0.036",0.004
65185,ENSG00000177981.10,ASB8,chr12,-,48157121,48157257,48153367,48153525,48157458,48157517,65185,"0,0","14,3","2,3","7,13",198,99,0.00831389329903,0.14078508503747011,"0.0,0.0","0.125,0.103",-0.114
65186,ENSG00000177981.10,ASB8,chr12,-,48157121,48157257,48153367,48153529,48157458,48157517,65186,"0,0","45,21","2,1","57,45",198,99,1.0,1.0,"0.0,0.0","0.017,0.011",-0.014
65193,ENSG00000083799.17,CYLD,chr16,+,50744729,50744866,50742761,50742841,50749575,50749798,65193,"1,0","0,3","0,0","3,4",198,99,1.0,1.0,"1.0,0.0","0.0,0.0",0.5
65196,ENSG00000197930.12,ERO1A,chr14,-,52661292,52661304,52658123,52658150,52663800,52663847,65196,"103,67","5,1","105,128","2,3",111,99,0.465525673516,1.0,"0.948,0.984","0.979,0.974",-0.01
65198,ENSG00000131697.17,NPHP4,chr1,-,5867739,5867896,5867029,5867115,5873251,5873335,65198,"17,16","0,2","21,38","1,0",198,99,0.820500388204,1.0,"1.0,0.8","0.913,1.0",-0.056
65199,ENSG00000131697.17,NPHP4,chr1,-,5874470,5874657,5873251,5873335,5874873,5875100,65199,"25,10","1,0","20,27","0,0",198,99,1.0,1.0,"0.926,1.0","1.0,1.0",-0.037
65200,ENSG00000131697.17,NPHP4,chr1,-,5879345,5879632,5877092,5877298,5880113,5880239,65200,"2,0","17,7","4,5","19,17",198,99,0.0287052640866,0.308997801833983,"0.056,0.0","0.095,0.128",-0.084
65201,ENSG00000131697.17,NPHP4,chr1,-,5887285,5887466,5880113,5880239,5904616,5904804,65201,"14,22","0,2","24,27","0,1",198,99,1.0,1.0,"1.0,0.846","1.0,0.931",-0.042
65203,ENSG00000131697.17,NPHP4,chr1,-,5890867,5891028,5887285,5887466,5904616,5904804,65203,"7,24","2,8","23,24","2,1",198,99,0.00436204077074,0.09475241842208186,"0.636,0.6","0.852,0.923",-0.269
65204,ENSG00000131697.17,NPHP4,chr1,-,5907114,5907222,5905631,5905780,5909151,5909213,65204,"29,19","0,1","32,32","0,1",198,99,1.0,1.0,"1.0,0.905","1.0,0.941",-0.018
65205,ENSG00000131697.17,NPHP4,chr1,-,5909151,5909213,5905631,5905780,5927648,5927787,65205,"13,6","4,0","6,17","2,2",161,99,0.823362971166,1.0,"0.666,1.0","0.648,0.839",0.089
65206,ENSG00000131697.17,NPHP4,chr1,-,5909151,5909213,5905631,5905780,5933146,5933329,65206,"0,1","0,0","0,1","2,0",161,99,1.0,1.0,"NA,1.0","0.0,1.0",0.5
65207,ENSG00000131697.17,NPHP4,chr1,-,5927648,5927787,5905631,5905780,5933146,5933329,65207,"23,17","0,0","15,25","2,0",198,99,0.776350823756,1.0,"1.0,1.0","0.789,1.0",0.105
65208,ENSG00000131697.17,NPHP4,chr1,-,5927648,5927787,5909151,5909213,5933146,5933329,65208,"34,24","0,1","22,43","0,0",198,99,1.0,1.0,"1.0,0.923","1.0,1.0",-0.038
65210,ENSG00000131697.17,NPHP4,chr1,-,5967298,5967363,5961793,5961949,5969086,5969259,65210,"64,71","0,0","73,96","1,0",164,99,1.0,1.0,"1.0,1.0","0.978,1.0",0.011
65211,ENSG00000131697.17,NPHP4,chr1,-,5967298,5967363,5961793,5961949,5978269,5978413,65211,"19,22","1,0","17,23","0,0",164,99,1.0,1.0,"0.92,1.0","1.0,1.0",-0.04
65212,ENSG00000131697.17,NPHP4,chr1,-,5969086,5969259,5961793,5961949,5978269,5978413,65212,"24,25","1,0","21,26","0,0",198,99,1.0,1.0,"0.923,1.0","1.0,1.0",-0.038
65213,ENSG00000131697.17,NPHP4,chr1,-,5969086,5969259,5967298,5967363,5978269,5978413,65213,"69,76","0,2","77,100","0,0",198,99,0.434362979909,1.0,"1.0,0.95","1.0,1.0",-0.025
65214,ENSG00000131697.17,NPHP4,chr1,-,5978269,5978413,5969086,5969259,5986154,5986327,65214,"34,30","0,0","35,44","0,2",198,99,0.425703940975,1.0,"1.0,1.0","1.0,0.917",0.041
65217,ENSG00000131697.17,NPHP4,chr1,-,5986154,5986327,5978269,5978413,5992243,5992447,65217,"12,9","1,0","17,23","0,0",198,99,1.0,1.0,"0.857,1.0","1.0,1.0",-0.072
65220,ENSG00000187446.11,CHP1,chr15,+,41234138,41234234,41231238,41231449,41243666,41243739,65220,"10,1","170,154","3,1","218,230",195,99,0.410344322437,1.0,"0.029,0.003","0.007,0.002",0.011
65221,ENSG00000187446.11,CHP1,chr15,+,41243666,41243739,41231142,41231449,41256909,41256990,65221,"282,264","2,1","355,379","0,1",172,99,1.0,1.0,"0.988,0.993","1.0,0.995",-0.007
65222,ENSG00000187446.11,CHP1,chr15,+,41256909,41256990,41231139,41231449,41270556,41270618,65222,"3,1","0,0","0,3","0,3",180,99,1.0,1.0,"1.0,1.0","NA,0.355",0.645
65223,ENSG00000187446.11,CHP1,chr15,+,41262755,41262883,41256909,41256990,41270556,41270618,65223,"271,296","1,0","318,326","0,2",198,99,1.0,1.0,"0.993,1.0","1.0,0.988",0.002
65224,ENSG00000187446.11,CHP1,chr15,+,41264164,41264235,41262755,41262883,41270556,41270618,65224,"3,0","82,93","1,5","100,89",170,99,0.913063025782,1.0,"0.021,0.0","0.006,0.032",-0.008
65226,ENSG00000187446.11,CHP1,chr15,+,41278766,41278889,41270556,41270618,41279335,41279435,65226,"374,413","2,0","413,502","1,2",198,99,1.0,1.0,"0.989,1.0","0.995,0.992",0.001
65227,ENSG00000174243.9,DDX23,chr12,-,48835119,48835214,48834319,48834497,48836120,48836266,65227,"2,0","150,95","3,0","182,158",194,99,1.0,1.0,"0.007,0.0","0.008,0.0",-0.001
65229,ENSG00000174243.9,DDX23,chr12,-,48837523,48837657,48837280,48837393,48837941,48838080,65229,"561,484","2,2","581,596","1,0",198,99,1.0,1.0,"0.993,0.992","0.997,1.0",-0.006
65230,ENSG00000174243.9,DDX23,chr12,-,48847255,48847347,48845573,48845782,48852083,48852141,65230,"1,0","374,295","0,0","300,364",191,99,1.0,1.0,"0.001,0.0","0.0,0.0",0.001
65231,ENSG00000174243.9,DDX23,chr12,-,48847255,48847350,48845573,48845782,48852083,48852141,65231,"1,0","374,295","0,0","300,364",194,99,1.0,1.0,"0.001,0.0","0.0,0.0",0.001
65233,ENSG00000197562.9,RAB40C,chr16,+,618199,618260,617207,617268,625431,625509,65233,"23,8","0,0","14,12","2,0",160,99,0.856747660134,1.0,"1.0,1.0","0.812,1.0",0.094
65234,ENSG00000197562.9,RAB40C,chr16,+,625036,625242,618199,618260,625431,625509,65234,"0,2","15,5","0,0","10,5",198,99,0.836793327032,1.0,"0.0,0.167","0.0,0.0",0.084
65235,ENSG00000156650.13,KAT6B,chr10,+,74838682,74838752,74825491,74825674,74842599,74842880,65235,"4,1","0,1","0,2","0,0",169,99,1.0,1.0,"1.0,0.369","NA,1.0",-0.316
65240,ENSG00000156650.13,KAT6B,chr10,+,74985079,74985241,74981786,74981928,74989018,74989096,65240,"28,26","1,2","34,43","0,0",198,99,0.116436550129,0.7358860312903668,"0.933,0.867","1.0,1.0",-0.1
65245,ENSG00000181929.12,PRKAG1,chr12,-,49003557,49003595,49003143,49003290,49003756,49003922,65245,"98,77","0,1","141,129","2,0",137,99,1.0,1.0,"1.0,0.982","0.981,1.0",0.001
65246,ENSG00000181929.12,PRKAG1,chr12,-,49003756,49003922,49003557,49003595,49004506,49004633,65246,"400,372","0,2","446,410","0,0",198,99,1.0,1.0,"1.0,0.989","1.0,1.0",-0.006
65247,ENSG00000181929.12,PRKAG1,chr12,-,49004506,49004633,49003756,49003922,49004963,49005018,65247,"633,644","0,2","576,582","0,0",198,99,1.0,1.0,"1.0,0.994","1.0,1.0",-0.003
65249,ENSG00000181929.12,PRKAG1,chr12,-,49005742,49005852,49005461,49005543,49013061,49013110,65249,"314,283","14,6","346,293","26,13",198,99,0.0313996135632,0.3271743857335602,"0.918,0.959","0.869,0.918",0.045
65250,ENSG00000181929.12,PRKAG1,chr12,-,49005742,49005852,49005461,49005592,49013061,49013110,65250,"256,220","0,2","284,242","0,2",198,99,1.0,1.0,"1.0,0.982","1.0,0.984",-0.001
65251,ENSG00000181929.12,PRKAG1,chr12,-,49005742,49005881,49005461,49005543,49013061,49013110,65251,"60,66","14,6","66,57","26,13",198,99,0.0578602246125,0.4838750506338594,"0.682,0.846","0.559,0.687",0.141
65252,ENSG00000181929.12,PRKAG1,chr12,-,49008425,49008599,49005742,49005852,49013061,49013110,65252,"2,0","254,217","13,9","280,236",198,99,0.0167601500568,0.21987080754241126,"0.004,0.0","0.023,0.019",-0.019
65253,ENSG00000181929.12,PRKAG1,chr12,-,49016606,49016839,49013061,49013110,49018333,49018415,65253,"5,0","0,2","1,6","0,0",198,99,0.0312463116536,0.3260028854325179,"1.0,0.0","1.0,1.0",-0.5
65254,ENSG00000181929.12,PRKAG1,chr12,-,49016606,49016839,49013061,49013110,49018731,49018807,65254,"9,0","144,123","2,6","170,129",198,99,0.660306103123,1.0,"0.03,0.0","0.006,0.023",0.001
65255,ENSG00000181929.12,PRKAG1,chr12,-,49017156,49017550,49013061,49013110,49018731,49018757,65255,"1,2","144,123","0,0","170,129",198,99,1.0,1.0,"0.003,0.008","0.0,0.0",0.005
65257,ENSG00000139636.15,LMBR1L,chr12,-,49097943,49098105,49096550,49097739,49100387,49100454,65257,"37,39","1,0","70,110","0,0",198,99,1.0,1.0,"0.949,1.0","1.0,1.0",-0.026
65258,ENSG00000139636.15,LMBR1L,chr12,-,49103090,49103159,49102886,49102951,49103686,49103778,65258,"14,13","0,1","37,42","0,0",168,99,1.0,1.0,"1.0,0.885","1.0,1.0",-0.057
65259,ENSG00000139636.15,LMBR1L,chr12,-,49104447,49104551,49103686,49103813,49104745,49104885,65259,"52,34","0,0","62,50","1,0",198,99,1.0,1.0,"1.0,1.0","0.969,1.0",0.016
65260,ENSG00000139636.15,LMBR1L,chr12,-,49104718,49104885,49104447,49104551,49106960,49107045,65260,"5,0","0,1","6,7","0,0",198,99,1.0,1.0,"1.0,0.0","1.0,1.0",-0.5
65261,ENSG00000139636.15,LMBR1L,chr12,-,49104745,49104885,49103700,49103813,49105923,49105957,65261,"24,24","0,0","34,32","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.941",0.03
65262,ENSG00000139636.15,LMBR1L,chr12,-,49104745,49104885,49104447,49104551,49110483,49110850,65262,"41,26","2,0","46,44","0,1",198,99,0.640032655766,1.0,"0.911,1.0","1.0,0.957",-0.023
65263,ENSG00000139636.15,LMBR1L,chr12,-,49105923,49105957,49103686,49103813,49106960,49107045,65263,"19,14","2,0","16,27","0,4",133,99,0.342592714152,1.0,"0.876,1.0","1.0,0.834",0.021
65264,ENSG00000139636.15,LMBR1L,chr12,-,49105923,49105957,49104745,49104885,49106960,49107045,65264,"42,38","3,0","47,54","5,5",133,99,0.0394621908941,0.3792869460564896,"0.912,1.0","0.875,0.889",0.074
65266,ENSG00000139636.15,LMBR1L,chr12,-,49106510,49106746,49105923,49105957,49106960,49107011,65266,"0,0","23,25","3,1","28,40",198,99,0.694772008749,1.0,"0.0,0.0","0.051,0.012",-0.032
65267,ENSG00000139636.15,LMBR1L,chr12,-,49106544,49106746,49105923,49105957,49106960,49107045,65267,"0,0","23,25","3,1","28,40",198,99,0.694772008749,1.0,"0.0,0.0","0.051,0.012",-0.032
65268,ENSG00000139636.15,LMBR1L,chr12,-,49106653,49106746,49105923,49105957,49106960,49107045,65268,"6,0","23,25","1,2","28,40",192,99,0.154996138843,0.874732377979947,"0.119,0.0","0.018,0.025",0.038
65269,ENSG00000139636.15,LMBR1L,chr12,-,49106960,49107045,49104469,49104551,49110483,49110667,65269,"72,77","2,0","84,93","0,1",184,99,0.503005695226,1.0,"0.951,1.0","1.0,0.98",-0.014
65273,ENSG00000123416.15,TUBA1B,chr12,-,49130118,49130274,49129499,49129722,49131297,49131397,65273,"3,2","4458,4037","6,4","6744,5908",198,99,1.0,1.0,"0.0,0.0","0.0,0.0",0.0
65274,ENSG00000123416.15,TUBA1B,chr12,-,49130118,49130344,49129499,49129722,49131297,49131395,65274,"3,2","4458,4037","4,4","6744,5908",198,99,1.0,1.0,"0.0,0.0","0.0,0.0",0.0
65275,ENSG00000123416.15,TUBA1B,chr12,-,49130118,49130402,49129499,49129722,49131297,49131395,65275,"3,1","4458,4037","5,4","6744,5908",198,99,1.0,1.0,"0.0,0.0","0.0,0.0",0.0
65276,ENSG00000185189.17,NRBP2,chr8,-,143835819,143835875,143833593,143835730,143835966,143836030,65276,"15,5","0,1","12,18","1,5",155,99,0.00592997274071,0.11571677114439581,"1.0,0.762","0.885,0.697",0.09
65277,ENSG00000185189.17,NRBP2,chr8,-,143837406,143837509,143837248,143837299,143837622,143837755,65277,"55,52","0,0","56,62","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.969",0.016
65278,ENSG00000185189.17,NRBP2,chr8,-,143838679,143838775,143837622,143837755,143838882,143838938,65278,"43,36","0,0","48,46","0,1",195,99,1.0,1.0,"1.0,1.0","1.0,0.959",0.02
65279,ENSG00000185189.17,NRBP2,chr8,-,143839313,143839408,143839171,143839195,143839735,143839825,65279,"87,113","0,2","98,113","0,0",194,99,1.0,1.0,"1.0,0.966","1.0,1.0",-0.017
65280,ENSG00000185189.17,NRBP2,chr8,-,143839508,143839549,143839313,143839408,143839735,143839825,65280,"73,84","7,4","49,44","0,3",140,99,0.0666833306873,0.5258466726410368,"0.881,0.937","1.0,0.912",-0.047
65281,ENSG00000185189.17,NRBP2,chr8,-,143839508,143839825,143839313,143839408,143839928,143840030,65281,"93,74","0,0","115,99","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.961",0.02
65282,ENSG00000185189.17,NRBP2,chr8,-,143839735,143839825,143839313,143839408,143839928,143840030,65282,"61,36","0,0","85,70","0,2",189,99,0.520885896726,1.0,"1.0,1.0","1.0,0.948",0.026
