File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF817JQS	bam	bam		alignments	hg19	ENCSR658IQB	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SMNDC1-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF317RZD/, /files/ENCFF457GTR/	355879529	Gene Yeo, UCSD	05b6ce77a76a673e466a1a125bbc1d6f		https://www.encodeproject.org/files/ENCFF817JQS/@@download/ENCFF817JQS.bam				released	s3://encode-public/2016/03/24/9cc0ae38-f63c-4562-a59e-d98c480479bc/ENCFF817JQS.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/24/9cc0ae38-f63c-4562-a59e-d98c480479bc/ENCFF817JQS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF253SPF	bam	bam		alignments	GRCh38	ENCSR658IQB	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SMNDC1-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF317RZD/, /files/ENCFF457GTR/	339165919	Gene Yeo, UCSD	e1712284cd0bd8ee8e40bae6b78bed37		https://www.encodeproject.org/files/ENCFF253SPF/@@download/ENCFF253SPF.bam				released	s3://encode-public/2016/09/09/da179cd1-aca7-4e6d-a7ab-c93a1377ece1/ENCFF253SPF.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/da179cd1-aca7-4e6d-a7ab-c93a1377ece1/ENCFF253SPF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF770DEI	bam	bam		alignments	GRCh38	ENCSR658IQB	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SMNDC1-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF909OTT/, /files/ENCFF372GBO/	258416064	Gene Yeo, UCSD	7b164dedbf690f154545937d95e644af		https://www.encodeproject.org/files/ENCFF770DEI/@@download/ENCFF770DEI.bam				released	s3://encode-public/2016/09/09/7a6b0316-918d-4857-8193-ff7cb4293c6f/ENCFF770DEI.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/7a6b0316-918d-4857-8193-ff7cb4293c6f/ENCFF770DEI.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF994WPX	bam	bam		alignments	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1		44					/files/ENCFF172GUS/, /files/ENCFF647KDW/	383183079	Gene Yeo, UCSD	2e0754be30d5e2dc58f91686a89b4ae3		https://www.encodeproject.org/files/ENCFF994WPX/@@download/ENCFF994WPX.bam				released	s3://encode-public/2016/03/23/c9faf9ee-b89a-4a20-9ed9-0af68f1bda28/ENCFF994WPX.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/23/c9faf9ee-b89a-4a20-9ed9-0af68f1bda28/ENCFF994WPX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF154BQS	bam	bam		alignments	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1		44					/files/ENCFF591SSP/, /files/ENCFF289OFA/	376339189	Gene Yeo, UCSD	b6e5026390e5a04adeb7d337556125e5		https://www.encodeproject.org/files/ENCFF154BQS/@@download/ENCFF154BQS.bam				released	s3://encode-public/2016/03/23/8ca65929-e9ff-44a4-ac32-4780accdf7e4/ENCFF154BQS.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/23/8ca65929-e9ff-44a4-ac32-4780accdf7e4/ENCFF154BQS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF239CML	bam	bam		alignments	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1		44					/files/ENCFF172GUS/, /files/ENCFF647KDW/	381425464	Gene Yeo, UCSD	b9e69f61aec8bb4c8f4cf890ab4793fd		https://www.encodeproject.org/files/ENCFF239CML/@@download/ENCFF239CML.bam				released	s3://encode-public/2016/09/09/cabacacb-1452-4658-983f-0925a00ff58b/ENCFF239CML.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/cabacacb-1452-4658-983f-0925a00ff58b/ENCFF239CML.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF170YQV	bam	bam		alignments	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1		44					/files/ENCFF591SSP/, /files/ENCFF289OFA/	373157016	Gene Yeo, UCSD	ad56fe4df04dc9755db3f20aecdff002		https://www.encodeproject.org/files/ENCFF170YQV/@@download/ENCFF170YQV.bam				released	s3://encode-public/2016/09/09/e8bc0129-4450-4adb-9196-687b9cb7bf77/ENCFF170YQV.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/e8bc0129-4450-4adb-9196-687b9cb7bf77/ENCFF170YQV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF994CFH	bam	bam		alignments	hg19	ENCSR406OOZ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1		39					/files/ENCFF811LOQ/, /files/ENCFF514SOO/	83919732	Gene Yeo, UCSD	ed371b766f4d94f47ab77d1da6d5877d		https://www.encodeproject.org/files/ENCFF994CFH/@@download/ENCFF994CFH.bam				released	s3://encode-public/2016/08/04/09cb23f3-7196-4b7d-be48-dc01b4e88336/ENCFF994CFH.bam	https://datasetencode.blob.core.windows.net/dataset/2016/08/04/09cb23f3-7196-4b7d-be48-dc01b4e88336/ENCFF994CFH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF908VRY	bam	bam		alignments	hg19	ENCSR406OOZ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1		39					/files/ENCFF457GXO/, /files/ENCFF513BPQ/	87607209	Gene Yeo, UCSD	5687326d2b80add2aa5fd7ca02f625f7		https://www.encodeproject.org/files/ENCFF908VRY/@@download/ENCFF908VRY.bam				released	s3://encode-public/2016/08/04/d1b10300-79f9-4ee0-970b-57ac83d368ce/ENCFF908VRY.bam	https://datasetencode.blob.core.windows.net/dataset/2016/08/04/d1b10300-79f9-4ee0-970b-57ac83d368ce/ENCFF908VRY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF228FAK	bam	bam		alignments	GRCh38	ENCSR406OOZ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1		39					/files/ENCFF457GXO/, /files/ENCFF513BPQ/	82870040	Gene Yeo, UCSD	f5926631b22675e5e6fd1ebe3cb8c3b4		https://www.encodeproject.org/files/ENCFF228FAK/@@download/ENCFF228FAK.bam				released	s3://encode-public/2016/09/09/dad834e4-3715-448a-acb5-2e03bf8e5139/ENCFF228FAK.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/dad834e4-3715-448a-acb5-2e03bf8e5139/ENCFF228FAK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF416HFS	bam	bam		alignments	GRCh38	ENCSR406OOZ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SUB1-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1		39					/files/ENCFF811LOQ/, /files/ENCFF514SOO/	81907404	Gene Yeo, UCSD	f2184c69a223c52f2d49fd53b5a6a242		https://www.encodeproject.org/files/ENCFF416HFS/@@download/ENCFF416HFS.bam				released	s3://encode-public/2016/09/09/8bc12bc5-ba02-4818-ac3f-a7d3fdf0b06b/ENCFF416HFS.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/8bc12bc5-ba02-4818-ac3f-a7d3fdf0b06b/ENCFF416HFS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF141MFP	bam	bam		alignments	hg19	ENCSR196INN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										RBM15-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF008EYG/, /files/ENCFF452DMI/	282470646	Gene Yeo, UCSD	9d1e5fd9a7369a9ca9865378794d0f6d		https://www.encodeproject.org/files/ENCFF141MFP/@@download/ENCFF141MFP.bam				released	s3://encode-public/2016/03/11/04598dce-5cc9-4ffa-af7f-3ae35a28fc14/ENCFF141MFP.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/04598dce-5cc9-4ffa-af7f-3ae35a28fc14/ENCFF141MFP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF532QNF	bam	bam		alignments	hg19	ENCSR196INN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										RBM15-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF688FME/, /files/ENCFF418DFE/	546269824	Gene Yeo, UCSD	fe40f86925a50a8622334a068eaf8d5f		https://www.encodeproject.org/files/ENCFF532QNF/@@download/ENCFF532QNF.bam				released	s3://encode-public/2016/03/11/f6984c6e-87c0-46f2-be14-287e446b43d1/ENCFF532QNF.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/f6984c6e-87c0-46f2-be14-287e446b43d1/ENCFF532QNF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF086HIT	bam	bam		alignments	GRCh38	ENCSR196INN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										RBM15-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF688FME/, /files/ENCFF418DFE/	521121174	Gene Yeo, UCSD	698024fc7dad5b94d92ee4eace9c70ee		https://www.encodeproject.org/files/ENCFF086HIT/@@download/ENCFF086HIT.bam				released	s3://encode-public/2016/09/09/144299c9-f7d2-47bc-9a73-cb99970d7073/ENCFF086HIT.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/144299c9-f7d2-47bc-9a73-cb99970d7073/ENCFF086HIT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF739LLZ	bam	bam		alignments	GRCh38	ENCSR196INN	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										RBM15-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF008EYG/, /files/ENCFF452DMI/	272759574	Gene Yeo, UCSD	733fdc38d843eb2f44ec9c64fec9a4ef		https://www.encodeproject.org/files/ENCFF739LLZ/@@download/ENCFF739LLZ.bam				released	s3://encode-public/2016/09/09/047363cc-3628-4beb-8e0f-b55aea4f78f6/ENCFF739LLZ.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/047363cc-3628-4beb-8e0f-b55aea4f78f6/ENCFF739LLZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF374XWQ	bam	bam		alignments	hg19	ENCSR432XUP	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRSF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1		43					/files/ENCFF776RIU/, /files/ENCFF632XBD/	285634856	Gene Yeo, UCSD	934918809f4457fc0f71d6b50c4d72af		https://www.encodeproject.org/files/ENCFF374XWQ/@@download/ENCFF374XWQ.bam				released	s3://encode-public/2016/03/24/ef33408d-ab85-45ff-9691-20529b93187c/ENCFF374XWQ.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/24/ef33408d-ab85-45ff-9691-20529b93187c/ENCFF374XWQ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF833PXB	bam	bam		alignments	hg19	ENCSR432XUP	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRSF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1		43					/files/ENCFF982ZPQ/, /files/ENCFF559MWF/	454137674	Gene Yeo, UCSD	99bf2398850a9394668b9a250647ffbc		https://www.encodeproject.org/files/ENCFF833PXB/@@download/ENCFF833PXB.bam				released	s3://encode-public/2016/03/24/c2298cb6-74ab-461d-aeb9-7a2f61f3e594/ENCFF833PXB.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/24/c2298cb6-74ab-461d-aeb9-7a2f61f3e594/ENCFF833PXB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF696TJG	bam	bam		alignments	GRCh38	ENCSR432XUP	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRSF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1		43					/files/ENCFF776RIU/, /files/ENCFF632XBD/	281087236	Gene Yeo, UCSD	90f076337383dcf8b7afc5804d924761		https://www.encodeproject.org/files/ENCFF696TJG/@@download/ENCFF696TJG.bam				released	s3://encode-public/2016/09/09/d125dc23-52c7-4af1-9a26-f61feb8c3e96/ENCFF696TJG.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/d125dc23-52c7-4af1-9a26-f61feb8c3e96/ENCFF696TJG.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF664EPV	bam	bam		alignments	GRCh38	ENCSR432XUP	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SRSF1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1		43					/files/ENCFF982ZPQ/, /files/ENCFF559MWF/	446923955	Gene Yeo, UCSD	5dccdb1fe94a77df8f6137825eac9564		https://www.encodeproject.org/files/ENCFF664EPV/@@download/ENCFF664EPV.bam				released	s3://encode-public/2016/09/09/4954d216-cc4c-4a1e-9f62-0b066bcceeab/ENCFF664EPV.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/4954d216-cc4c-4a1e-9f62-0b066bcceeab/ENCFF664EPV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF457EXY	bam	bam		alignments	hg19	ENCSR828ZID	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1		44					/files/ENCFF016HQT/, /files/ENCFF120AAW/	325301016	Gene Yeo, UCSD	df26f5d0645ef1866e156cd01bae63c7		https://www.encodeproject.org/files/ENCFF457EXY/@@download/ENCFF457EXY.bam				released	s3://encode-public/2016/03/23/442e95e2-ef1c-43e8-982c-0d92227cf443/ENCFF457EXY.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/23/442e95e2-ef1c-43e8-982c-0d92227cf443/ENCFF457EXY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF329QRR	bam	bam		alignments	hg19	ENCSR828ZID	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1		44					/files/ENCFF118YMC/, /files/ENCFF924WZQ/	304793367	Gene Yeo, UCSD	6252d7feb571fa972434a6ce5cd376be		https://www.encodeproject.org/files/ENCFF329QRR/@@download/ENCFF329QRR.bam				released	s3://encode-public/2016/03/23/353de655-46a5-401c-a603-84dec28ccecc/ENCFF329QRR.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/23/353de655-46a5-401c-a603-84dec28ccecc/ENCFF329QRR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF553XCL	bam	bam		alignments	GRCh38	ENCSR828ZID	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1		44					/files/ENCFF118YMC/, /files/ENCFF924WZQ/	303608555	Gene Yeo, UCSD	ad32d5267e5aa230be83105aad0a4c40		https://www.encodeproject.org/files/ENCFF553XCL/@@download/ENCFF553XCL.bam				released	s3://encode-public/2016/09/09/7dbf6bbc-2504-43f6-b8c0-e59b80f15e79/ENCFF553XCL.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/7dbf6bbc-2504-43f6-b8c0-e59b80f15e79/ENCFF553XCL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF198ISB	bam	bam		alignments	GRCh38	ENCSR828ZID	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPK-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1		44					/files/ENCFF016HQT/, /files/ENCFF120AAW/	326086390	Gene Yeo, UCSD	c62c4b5f5a4cd6da9702c3ed18278c13		https://www.encodeproject.org/files/ENCFF198ISB/@@download/ENCFF198ISB.bam				released	s3://encode-public/2016/09/09/6099d61c-5aad-4de0-91f1-014c0619f98f/ENCFF198ISB.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/6099d61c-5aad-4de0-91f1-014c0619f98f/ENCFF198ISB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF384EMH	bam	bam		alignments	hg19	ENCSR081JYH	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NSUN2-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	2	2_1		21					/files/ENCFF839INY/, /files/ENCFF852NUQ/	156147688	Gene Yeo, UCSD	3dde8e0d4de3be2448ffbf5bbdadfb73		https://www.encodeproject.org/files/ENCFF384EMH/@@download/ENCFF384EMH.bam				released	s3://encode-public/2016/03/24/890a8f77-fca7-4018-abfe-9e155f265f0e/ENCFF384EMH.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/24/890a8f77-fca7-4018-abfe-9e155f265f0e/ENCFF384EMH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF479GVM	bam	bam		alignments	hg19	ENCSR081JYH	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NSUN2-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	1	1_1		21					/files/ENCFF149VKG/, /files/ENCFF877FZZ/	270157532	Gene Yeo, UCSD	4c1458ee1cdda39bcbe95c399f2feb91		https://www.encodeproject.org/files/ENCFF479GVM/@@download/ENCFF479GVM.bam				released	s3://encode-public/2016/03/24/e76509da-d1d3-431b-9513-c0186c0f7031/ENCFF479GVM.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/24/e76509da-d1d3-431b-9513-c0186c0f7031/ENCFF479GVM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF862LPP	bam	bam		alignments	GRCh38	ENCSR081JYH	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NSUN2-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	1	1_1		21					/files/ENCFF149VKG/, /files/ENCFF877FZZ/	264984540	Gene Yeo, UCSD	160b14ddba0645eba5f8ed1c423febdb		https://www.encodeproject.org/files/ENCFF862LPP/@@download/ENCFF862LPP.bam				released	s3://encode-public/2016/09/09/a1054ad5-f011-4318-8b10-195f1a041602/ENCFF862LPP.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/a1054ad5-f011-4318-8b10-195f1a041602/ENCFF862LPP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF790KXQ	bam	bam		alignments	GRCh38	ENCSR081JYH	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NSUN2-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	2	2_1		21					/files/ENCFF839INY/, /files/ENCFF852NUQ/	154665089	Gene Yeo, UCSD	efe0639879400d02cc43491cdb0941a1		https://www.encodeproject.org/files/ENCFF790KXQ/@@download/ENCFF790KXQ.bam				released	s3://encode-public/2016/09/09/51cb6ea9-07d2-43ef-85f4-2230df688ea3/ENCFF790KXQ.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/51cb6ea9-07d2-43ef-85f4-2230df688ea3/ENCFF790KXQ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF085NPT	bam	bam		unfiltered alignments	GRCh38	ENCSR348MQL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PRPF39-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		89					/files/ENCFF865FYT/	485769981	Gene Yeo, UCSD	c1ed0499d2807e44cefd53c0cc60750b		https://www.encodeproject.org/files/ENCFF085NPT/@@download/ENCFF085NPT.bam	V29			archived	s3://encode-public/2022/01/12/3b7c8164-8523-4f1c-b83c-44ce30594128/ENCFF085NPT.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/3b7c8164-8523-4f1c-b83c-44ce30594128/ENCFF085NPT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
ENCFF805HBA	bam	bam		alignments	GRCh38	ENCSR348MQL	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										PRPF39-human	RNA				ultraviolet irradiation	reverse	2023-02-03	ENCODE		see document	175-300	1	1_1		89					/files/ENCFF085NPT/	275181590	Gene Yeo, UCSD	f8613ab13a9e16b3f3fb0d6c1cc71fba		https://www.encodeproject.org/files/ENCFF805HBA/@@download/ENCFF805HBA.bam	V29			archived	s3://encode-public/2022/01/12/52693ec2-3e3c-4264-8479-fe2f00c59c84/ENCFF805HBA.bam	https://datasetencode.blob.core.windows.net/dataset/2022/01/12/52693ec2-3e3c-4264-8479-fe2f00c59c84/ENCFF805HBA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38 V29	archived		partially characterized antibody	
